epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,149.425,0.68647,0.84936,1.59002,1.07421,0.69657,0.64247,0.70617,0.43774,0.64737,0.59888,0.64614,0.34532,1.29418,1.80311,4.72051,1.34295,0.000679062,0.000679062,0.000679062
30,154.767,0.67194,0.81796,1.57121,1.0657,0.76473,0.66477,0.67688,0.42771,0.73898,0.6453,0.65919,0.34319,1.30411,1.82817,4.02807,1.36937,0.000673564,0.000673564,0.000673564
31,160.42,0.67634,0.82326,1.56323,1.05934,0.71427,0.69268,0.73605,0.47691,0.69725,0.63097,0.69774,0.3854,1.24006,1.78309,4.27525,1.26858,0.000668066,0.000668066,0.000668066
32,166.166,0.65674,0.82413,1.50441,1.04257,0.61602,0.6062,0.65232,0.42027,0.5859,0.57628,0.60901,0.31092,1.28278,1.95912,4.86127,1.32976,0.000662568,0.000662568,0.000662568
33,171.274,0.67863,0.82332,1.5273,1.07151,0.70449,0.65709,0.73134,0.46468,0.68176,0.59155,0.68444,0.35445,1.18986,1.81294,4.37369,1.23995,0.00065707,0.00065707,0.00065707
34,176.62,0.64611,0.78546,1.47753,1.04386,0.62891,0.72314,0.70369,0.46068,0.62175,0.6954,0.69208,0.36802,1.20124,1.69277,4.27869,1.28207,0.000651573,0.000651573,0.000651573
35,182.33,0.63747,0.77156,1.4461,1.04267,0.69123,0.68359,0.67943,0.43113,0.65657,0.63959,0.62789,0.30298,1.33157,1.9006,4.65238,1.34651,0.000646075,0.000646075,0.000646075
36,187.974,0.64961,0.78509,1.47799,1.04444,0.6728,0.61662,0.68756,0.44718,0.64023,0.58554,0.64728,0.3451,1.28681,1.76447,4.2797,1.36927,0.000640577,0.000640577,0.000640577
37,193.062,0.61769,0.73784,1.40913,1.0231,0.79617,0.6336,0.70548,0.47164,0.78892,0.6353,0.69296,0.37264,1.28283,1.7391,4.40569,1.319,0.000635079,0.000635079,0.000635079
38,197.809,0.62936,0.76775,1.42186,1.03359,0.75475,0.63134,0.68613,0.42658,0.74754,0.61684,0.66674,0.34315,1.33908,1.88604,4.62498,1.33084,0.000629581,0.000629581,0.000629581
39,202.621,0.62264,0.74648,1.39264,1.04118,0.64683,0.54582,0.72079,0.42889,0.60918,0.5074,0.67029,0.35951,1.33626,1.97304,5.17781,1.47932,0.000624084,0.000624084,0.000624084
40,208.108,0.61873,0.75499,1.3981,1.02219,0.60444,0.59729,0.73508,0.48668,0.55922,0.54218,0.68455,0.38773,1.17661,1.81142,4.05446,1.20393,0.000618586,0.000618586,0.000618586
41,213.191,0.60119,0.70339,2.03633,1.0069,0.66352,0.68234,0.6921,0.47191,0.63325,0.60361,0.6504,0.37392,1.23789,1.74547,4.08135,1.34077,0.000613088,0.000613088,0.000613088
42,217.981,0.62128,0.73395,1.37809,1.01846,0.66401,0.63554,0.67014,0.40553,0.6433,0.61034,0.65275,0.34981,1.38032,1.68859,5.25818,1.48081,0.00060759,0.00060759,0.00060759
43,222.796,0.61128,0.72766,1.35592,1.02758,0.61287,0.63859,0.74155,0.44649,0.60998,0.63261,0.70946,0.3507,1.3653,1.87239,4.83435,1.41882,0.000602092,0.000602092,0.000602092
44,228.168,0.58778,0.72725,1.32141,1.01246,0.71455,0.65494,0.74856,0.46139,0.64661,0.61698,0.68826,0.36589,1.33392,1.78723,4.22727,1.41909,0.000596595,0.000596595,0.000596595
45,233.251,0.59401,0.70111,1.30669,1.02884,0.6513,0.64634,0.65628,0.39858,0.62401,0.62966,0.64184,0.31412,1.45027,1.9312,4.77745,1.48058,0.000591097,0.000591097,0.000591097
46,237.997,0.6033,0.73728,1.408,1.02153,0.68309,0.6755,0.69748,0.43705,0.67421,0.65543,0.68,0.3603,1.31491,2.01925,4.52731,1.3571,0.000585599,0.000585599,0.000585599
47,243.354,0.59681,0.72241,1.32651,1.02388,0.69168,0.66868,0.67642,0.41115,0.64502,0.6438,0.63386,0.31549,1.35807,2.25396,4.93014,1.4013,0.000580101,0.000580101,0.000580101
48,248.548,0.61141,0.73288,1.35819,1.02683,0.67199,0.6904,0.75998,0.46938,0.67102,0.63178,0.70903,0.36817,1.25196,1.8961,3.69659,1.35251,0.000574603,0.000574603,0.000574603
49,253.375,0.58515,0.69423,1.2793,0.99915,0.64061,0.70098,0.75269,0.45971,0.61376,0.68311,0.72938,0.35911,1.31218,1.98237,3.93107,1.37689,0.000569106,0.000569106,0.000569106
50,258.147,0.58417,0.68968,1.2917,1.00651,0.71387,0.69422,0.72413,0.44262,0.70705,0.67415,0.70311,0.35718,1.27844,1.76616,3.94731,1.37458,0.000563608,0.000563608,0.000563608
51,262.935,0.55927,0.68818,1.26623,0.98698,0.69292,0.65198,0.69474,0.43942,0.6879,0.63918,0.67606,0.33223,1.32617,2.09761,4.50443,1.35863,0.00055811,0.00055811,0.00055811
52,268.244,0.56772,0.69388,1.2511,0.99634,0.70321,0.67973,0.7263,0.43023,0.68787,0.63402,0.66938,0.34732,1.30875,2.00236,4.3905,1.32242,0.000552612,0.000552612,0.000552612
53,273.328,0.57519,0.68836,1.25604,1.00262,0.71952,0.66431,0.74681,0.47645,0.7084,0.64425,0.71914,0.35761,1.29516,1.89586,3.87903,1.32932,0.000547114,0.000547114,0.000547114
54,278.115,0.56843,0.75191,1.35392,1.00462,0.63248,0.64573,0.7027,0.42633,0.82043,0.53408,0.65837,0.33072,1.32166,1.78922,4.56104,1.37047,0.000541617,0.000541617,0.000541617
