epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.79374,2.12333,7.50645,5.98289,1.91789,0.83236,0.24756,0.37928,0.23091,0.83236,0.24756,0.34082,0.15286,1.82366,3.8987,3.40774,1.6487,0.000269954,0.000269954,0.000269954
2,7.0393,1.59386,3.14562,2.25878,1.59116,0.63081,0.46298,0.45693,0.30107,0.60719,0.39696,0.423,0.19926,1.51387,2.51085,2.94821,1.53763,0.000544006,0.000544006,0.000544006
3,10.2882,1.29118,2.27561,1.34959,1.40589,0.41713,0.61416,0.54752,0.35523,0.38653,0.57604,0.49132,0.22499,1.25394,1.84547,1.28974,1.35528,0.000814393,0.000814393,0.000814393
4,13.5366,1.15999,1.84865,1.13865,1.30871,0.79133,0.53493,0.6296,0.42033,0.47227,0.61935,0.55181,0.26606,1.06515,1.55462,1.19221,1.21897,0.000816507,0.000816507,0.000816507
5,16.7727,1.02584,1.55065,0.99525,1.2245,0.75099,0.67595,0.73246,0.5184,0.70942,0.62898,0.65296,0.31761,1.00273,1.42346,1.08192,1.15948,0.000811009,0.000811009,0.000811009
6,19.9986,0.95286,1.42354,0.88869,1.1665,0.7564,0.69862,0.81396,0.56011,0.7108,0.64894,0.72405,0.34089,0.95436,1.21035,0.91095,1.11577,0.000805511,0.000805511,0.000805511
7,23.2445,0.8918,1.26767,0.8281,1.13529,0.72163,0.76636,0.81763,0.56627,0.6874,0.71883,0.72865,0.3645,0.92149,1.1815,0.86407,1.10123,0.000800013,0.000800013,0.000800013
8,26.5028,0.84942,1.17356,0.77123,1.11155,0.79589,0.80544,0.86358,0.61981,0.77014,0.77123,0.7924,0.39579,0.83557,1.01771,0.76352,1.05581,0.000794515,0.000794515,0.000794515
9,29.8135,0.81522,1.09065,0.70825,1.08849,0.88242,0.85813,0.91389,0.65916,0.84966,0.84431,0.86398,0.42192,0.78432,0.97368,0.68701,1.02168,0.000789018,0.000789018,0.000789018
10,33.2551,0.78565,1.04983,0.67126,1.07975,0.92718,0.82702,0.90502,0.6615,0.89914,0.80186,0.85277,0.40954,0.75496,0.94418,0.62559,1.00285,0.00078352,0.00078352,0.00078352
11,36.4191,0.74332,0.97448,0.6372,1.05457,0.92955,0.77548,0.91125,0.68255,0.89346,0.74168,0.85112,0.46019,0.72455,0.88385,0.62066,0.98414,0.000778022,0.000778022,0.000778022
12,39.6609,0.71779,0.94346,0.60752,1.03953,0.8906,0.85492,0.92707,0.70475,0.85662,0.82231,0.87059,0.45562,0.68972,0.85071,0.56674,0.9643,0.000772524,0.000772524,0.000772524
13,42.8788,0.70155,0.90068,0.57548,1.03055,0.9087,0.85779,0.92669,0.72658,0.87648,0.80825,0.84497,0.46769,0.69282,0.79141,0.5654,0.97395,0.000767026,0.000767026,0.000767026
14,46.1853,0.68703,0.86031,0.56503,1.02614,0.83831,0.86784,0.92148,0.72712,0.86534,0.77023,0.85239,0.47916,0.68585,0.79312,0.56724,0.9606,0.000761529,0.000761529,0.000761529
15,49.434,0.65527,0.81915,0.5337,1.00303,0.95344,0.8738,0.94198,0.72946,0.90335,0.83112,0.88634,0.48909,0.64278,0.76671,0.52494,0.94694,0.000756031,0.000756031,0.000756031
16,52.6511,0.6526,0.80934,0.52418,1.00272,0.86745,0.8925,0.95446,0.73449,0.91888,0.82537,0.92893,0.48774,0.62392,0.7441,0.49459,0.93575,0.000750533,0.000750533,0.000750533
17,55.8673,0.64635,0.79052,0.51634,0.99607,0.9259,0.90669,0.95238,0.74039,0.87529,0.85501,0.89144,0.491,0.63013,0.74718,0.50379,0.92722,0.000745035,0.000745035,0.000745035
18,59.3339,0.63775,0.79031,0.50419,1.00105,0.9233,0.90929,0.95044,0.75629,0.90541,0.89121,0.93389,0.51351,0.59925,0.73866,0.48768,0.91515,0.000739537,0.000739537,0.000739537
19,62.6515,0.61154,0.75923,0.48425,0.98522,0.93951,0.9218,0.96433,0.74596,0.90853,0.82997,0.87742,0.46857,0.61376,0.69418,0.49379,0.92049,0.00073404,0.00073404,0.00073404
20,65.8496,0.61434,0.74732,0.47058,0.97745,0.931,0.91082,0.95652,0.76526,0.91525,0.89285,0.93152,0.5157,0.61089,0.67874,0.47829,0.9134,0.000728542,0.000728542,0.000728542
21,69.0935,0.59418,0.71094,0.46617,0.97648,0.95817,0.9218,0.96595,0.78906,0.9141,0.87755,0.91255,0.52494,0.58933,0.67223,0.46628,0.90223,0.000723044,0.000723044,0.000723044
22,72.311,0.59221,0.67755,0.46553,0.97205,0.9673,0.89752,0.96956,0.78397,0.9243,0.86065,0.90904,0.51364,0.54158,0.66009,0.44239,0.88228,0.000717546,0.000717546,0.000717546
23,75.4781,0.57331,0.68277,0.45281,0.96274,0.96656,0.90813,0.96295,0.79523,0.94762,0.85998,0.9063,0.53611,0.5676,0.62482,0.44166,0.90694,0.000712048,0.000712048,0.000712048
24,78.7256,0.57389,0.68453,0.45559,0.96767,0.95543,0.91053,0.96372,0.78238,0.9048,0.85883,0.88619,0.53413,0.55711,0.63155,0.43551,0.88522,0.000706551,0.000706551,0.000706551
25,81.8953,0.56257,0.64864,0.44134,0.96456,0.92928,0.93232,0.95474,0.76617,0.91581,0.85445,0.88762,0.53236,0.55787,0.65057,0.43877,0.88598,0.000701053,0.000701053,0.000701053
26,85.1729,0.53961,0.63669,0.42954,0.95535,0.92551,0.91116,0.9528,0.77154,0.94219,0.82452,0.87702,0.53128,0.55174,0.60306,0.44267,0.88963,0.000695555,0.000695555,0.000695555
27,88.3725,0.53994,0.64142,0.42208,0.95084,0.94831,0.92936,0.96185,0.78129,0.91644,0.87239,0.90454,0.54607,0.54692,0.63543,0.41687,0.8746,0.000690057,0.000690057,0.000690057
28,91.5597,0.5481,0.64842,0.42764,0.94579,0.94265,0.93484,0.96739,0.76979,0.91395,0.86114,0.90696,0.53124,0.55351,0.65728,0.42415,0.88638,0.000684559,0.000684559,0.000684559
29,94.7408,0.5359,0.61394,0.41049,0.93873,0.95325,0.9503,0.97754,0.78682,0.90238,0.89988,0.91689,0.52996,0.51825,0.62007,0.40714,0.87752,0.000679062,0.000679062,0.000679062
30,97.907,0.52744,0.64303,0.41736,0.94056,0.95711,0.92347,0.97029,0.79451,0.91969,0.86586,0.91098,0.5163,0.51477,0.62217,0.406,0.86029,0.000673564,0.000673564,0.000673564
31,101.095,0.52689,0.60055,0.4112,0.94456,0.95129,0.94012,0.97642,0.78712,0.95871,0.89276,0.93913,0.5429,0.51108,0.59271,0.40093,0.86118,0.000668066,0.000668066,0.000668066
32,104.314,0.51659,0.59896,0.3984,0.93616,0.94595,0.9432,0.97297,0.81287,0.90183,0.88648,0.90722,0.54362,0.4985,0.57792,0.38991,0.85966,0.000662568,0.000662568,0.000662568
33,107.538,0.52137,0.6049,0.39967,0.94321,0.94959,0.94898,0.97483,0.8135,0.93564,0.92546,0.94997,0.55586,0.51699,0.57853,0.38742,0.8623,0.00065707,0.00065707,0.00065707
34,110.87,0.51522,0.59791,0.39712,0.93185,0.94235,0.92705,0.97121,0.80765,0.92161,0.86727,0.92473,0.56543,0.50839,0.57635,0.3907,0.85859,0.000651573,0.000651573,0.000651573
35,114.098,0.50762,0.59378,0.39409,0.93101,0.95253,0.91639,0.95444,0.80137,0.94795,0.89759,0.93847,0.56076,0.49142,0.59275,0.39387,0.85262,0.000646075,0.000646075,0.000646075
36,117.272,0.50076,0.59271,0.38956,0.9229,0.94498,0.91436,0.95361,0.80383,0.92472,0.8908,0.91757,0.55539,0.50275,0.57564,0.38989,0.85386,0.000640577,0.000640577,0.000640577
37,120.461,0.49991,0.57845,0.38341,0.92656,0.94329,0.91545,0.95089,0.79005,0.94027,0.91153,0.94449,0.57291,0.48821,0.57873,0.37937,0.85194,0.000635079,0.000635079,0.000635079
38,123.638,0.49819,0.59328,0.38262,0.9321,0.95342,0.91137,0.9647,0.80938,0.93643,0.8939,0.94964,0.573,0.48673,0.55213,0.39273,0.85557,0.000629581,0.000629581,0.000629581
39,126.904,0.49797,0.582,0.3768,0.92438,0.9328,0.94407,0.97197,0.80207,0.91258,0.9147,0.9442,0.57589,0.48004,0.55402,0.38245,0.85172,0.000624084,0.000624084,0.000624084
40,130.087,0.47221,0.55754,0.36529,0.91809,0.96074,0.94717,0.9795,0.81484,0.90906,0.89387,0.9219,0.56311,0.46731,0.54768,0.37551,0.83977,0.000618586,0.000618586,0.000618586
41,133.276,0.48057,0.55409,0.36816,0.91822,0.93083,0.94755,0.96806,0.81053,0.9118,0.86483,0.91839,0.54453,0.45901,0.53602,0.37528,0.83791,0.000613088,0.000613088,0.000613088
42,136.554,0.46998,0.54756,0.36218,0.90661,0.92802,0.94393,0.96179,0.81265,0.89631,0.87404,0.90262,0.56473,0.47152,0.60276,0.37369,0.84375,0.00060759,0.00060759,0.00060759
43,139.743,0.46132,0.54564,0.3535,0.90444,0.95616,0.92969,0.96996,0.80541,0.90159,0.87561,0.89659,0.53601,0.45696,0.57767,0.36154,0.8358,0.000602092,0.000602092,0.000602092
