epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,557.515,0.50594,0.70705,0.32713,0.85164,0.88608,0.99274,0.8955,0.79835,0.88608,0.99274,0.8955,0.69251,0.51214,0.54619,0.38917,0.8526,0.000673564,0.000673564,0.000673564
31,573.213,0.49688,0.68548,0.32316,0.85165,0.9621,0.99297,0.995,0.89025,0.9621,0.99297,0.995,0.80041,0.46908,0.50192,0.3514,0.84035,0.000668066,0.000668066,0.000668066
32,589.055,0.50083,0.68545,0.3233,0.85221,0.95815,0.98586,0.995,0.87559,0.95815,0.98586,0.995,0.76328,0.51477,0.59011,0.39223,0.86113,0.000662568,0.000662568,0.000662568
33,604.753,0.49205,0.67979,0.32046,0.85006,0.96664,0.99979,0.995,0.90912,0.96664,0.99979,0.995,0.81443,0.52381,0.58521,0.34886,0.87459,0.00065707,0.00065707,0.00065707
34,620.459,0.49375,0.6874,0.31714,0.84703,0.9711,0.9984,0.995,0.90294,0.9711,0.9984,0.995,0.81109,0.49219,0.57623,0.33834,0.85832,0.000651573,0.000651573,0.000651573
35,636.131,0.49507,0.69211,0.31693,0.85292,0.96026,0.9933,0.995,0.9028,0.96026,0.9933,0.995,0.80817,0.46942,0.52074,0.33955,0.85834,0.000646075,0.000646075,0.000646075
36,651.872,0.49005,0.68783,0.31489,0.84977,0.93493,0.99311,0.995,0.88978,0.93493,0.99311,0.995,0.78842,0.50121,0.53774,0.32953,0.86908,0.000640577,0.000640577,0.000640577
37,667.697,0.48499,0.67167,0.31308,0.84839,0.94231,0.99638,0.99496,0.90161,0.94231,0.99638,0.99496,0.77894,0.48113,0.55801,0.3286,0.84878,0.000635079,0.000635079,0.000635079
38,683.477,0.48193,0.68579,0.30915,0.84997,0.96026,0.99051,0.995,0.90216,0.96026,0.99051,0.995,0.79245,0.48206,0.61185,0.3162,0.84065,0.000629581,0.000629581,0.000629581
39,699.274,0.48356,0.64353,0.30264,0.84652,0.977,1,0.995,0.89396,0.977,1,0.995,0.78833,0.48215,0.64968,0.30224,0.86974,0.000624084,0.000624084,0.000624084
40,715.03,0.48019,0.67903,0.31024,0.84465,0.96597,0.99365,0.995,0.91235,0.96597,0.99365,0.995,0.78969,0.45921,0.47425,0.30113,0.8462,0.000618586,0.000618586,0.000618586
41,730.994,0.47892,0.6187,0.30433,0.84388,0.96509,0.99524,0.995,0.914,0.96509,0.99524,0.995,0.82835,0.48683,0.63364,0.30319,0.84223,0.000613088,0.000613088,0.000613088
42,746.836,0.47747,0.73452,0.31235,0.84721,0.86738,0.99636,0.96115,0.86361,0.86738,0.99636,0.96115,0.76615,0.50719,0.56826,0.35883,0.85849,0.00060759,0.00060759,0.00060759
43,762.613,0.47279,0.65208,0.30152,0.8445,0.96231,0.99636,0.99493,0.91661,0.96231,0.99636,0.99493,0.80133,0.48517,0.53781,0.33064,0.85397,0.000602092,0.000602092,0.000602092
