epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,90.9658,0.49772,0.58815,0.383,0.92643,0.98511,0.95643,0.98147,0.82065,0.9474,0.91866,0.92419,0.53834,0.49858,0.56393,0.37522,0.85128,0.000679062,0.000679062,0.000679062
30,94.0623,0.48357,0.56199,0.37938,0.91333,0.94981,0.96464,0.97938,0.80895,0.93344,0.94746,0.95366,0.53099,0.47033,0.51533,0.37297,0.83775,0.000673564,0.000673564,0.000673564
31,97.1595,0.50203,0.59116,0.38485,0.92126,0.97162,0.95442,0.98188,0.79323,0.96465,0.94393,0.97201,0.5669,0.48137,0.54669,0.37236,0.84886,0.000668066,0.000668066,0.000668066
32,100.261,0.48955,0.57589,0.38272,0.92495,0.97722,0.96816,0.98093,0.81332,0.93809,0.92971,0.94108,0.54444,0.47676,0.52388,0.37005,0.85236,0.000662568,0.000662568,0.000662568
33,103.337,0.47013,0.54724,0.36744,0.90606,0.9681,0.96889,0.98235,0.82568,0.92844,0.92845,0.93261,0.54864,0.4739,0.52453,0.36417,0.84884,0.00065707,0.00065707,0.00065707
34,106.434,0.46474,0.53464,0.36301,0.90942,0.96861,0.96605,0.98223,0.81831,0.95182,0.94757,0.95943,0.53122,0.44417,0.53721,0.35105,0.82247,0.000651573,0.000651573,0.000651573
35,110.038,0.46402,0.54071,0.35795,0.90781,0.96798,0.97156,0.98228,0.8128,0.96739,0.95678,0.97488,0.56058,0.45938,0.49214,0.35143,0.8334,0.000646075,0.000646075,0.000646075
36,113.132,0.46689,0.52157,0.35433,0.91063,0.98352,0.96969,0.98338,0.8185,0.97701,0.96298,0.97702,0.57173,0.43953,0.49106,0.34013,0.838,0.000640577,0.000640577,0.000640577
37,116.234,0.45755,0.51778,0.35621,0.9111,0.97729,0.96858,0.98339,0.83261,0.97752,0.95888,0.97626,0.58507,0.44315,0.48147,0.34236,0.82536,0.000635079,0.000635079,0.000635079
38,119.395,0.45681,0.51095,0.35258,0.89889,0.97868,0.97053,0.98259,0.82569,0.97402,0.96568,0.97638,0.59955,0.44926,0.49409,0.34558,0.83029,0.000629581,0.000629581,0.000629581
39,122.531,0.45849,0.50499,0.34818,0.90637,0.98488,0.96276,0.98399,0.84028,0.98422,0.95815,0.97767,0.56571,0.45878,0.47986,0.34479,0.84728,0.000624084,0.000624084,0.000624084
40,125.612,0.45465,0.501,0.34916,0.90781,0.97982,0.97189,0.98323,0.83054,0.97733,0.96642,0.97769,0.55884,0.43789,0.49011,0.33474,0.82946,0.000618586,0.000618586,0.000618586
41,128.69,0.44213,0.51114,0.34403,0.90171,0.97424,0.97753,0.98348,0.82803,0.96814,0.97164,0.97701,0.59743,0.41372,0.47287,0.329,0.81591,0.000613088,0.000613088,0.000613088
42,131.821,0.43496,0.49367,0.34308,0.89216,0.9648,0.97811,0.98254,0.8252,0.95675,0.96935,0.97547,0.57931,0.41546,0.49828,0.33625,0.8143,0.00060759,0.00060759,0.00060759
43,134.891,0.43232,0.51567,0.33865,0.89162,0.98203,0.96471,0.98339,0.84672,0.97636,0.95588,0.97534,0.56124,0.42662,0.48133,0.336,0.82238,0.000602092,0.000602092,0.000602092
44,137.98,0.43305,0.49989,0.33485,0.8973,0.98164,0.96353,0.98337,0.85147,0.9759,0.95856,0.97704,0.58901,0.40758,0.49076,0.31841,0.81575,0.000596595,0.000596595,0.000596595
45,141.094,0.43038,0.47099,0.3291,0.89277,0.96967,0.95402,0.98311,0.85963,0.96504,0.94829,0.9769,0.56426,0.41266,0.49459,0.32377,0.8139,0.000591097,0.000591097,0.000591097
46,144.216,0.42262,0.46341,0.32915,0.88743,0.97826,0.96476,0.98315,0.8486,0.93484,0.92815,0.9395,0.56066,0.40331,0.49081,0.33003,0.8143,0.000585599,0.000585599,0.000585599
47,147.291,0.42393,0.49525,0.33082,0.89144,0.97261,0.96918,0.98266,0.8428,0.94616,0.94539,0.95593,0.55766,0.4179,0.49521,0.32176,0.82058,0.000580101,0.000580101,0.000580101
48,150.368,0.42403,0.49197,0.32575,0.89004,0.98456,0.96918,0.98279,0.84324,0.94593,0.93065,0.93844,0.55554,0.40979,0.47581,0.3184,0.81678,0.000574603,0.000574603,0.000574603
49,153.462,0.41645,0.48848,0.32768,0.88594,0.98009,0.96812,0.98353,0.84278,0.97557,0.96353,0.97709,0.60382,0.41158,0.4633,0.32085,0.81625,0.000569106,0.000569106,0.000569106
50,156.592,0.41395,0.46976,0.32069,0.88175,0.97723,0.97458,0.98468,0.86116,0.97233,0.96846,0.97819,0.59287,0.40347,0.47636,0.31496,0.80626,0.000563608,0.000563608,0.000563608
51,159.732,0.4035,0.4624,0.31471,0.88247,0.97912,0.96548,0.98432,0.84733,0.96423,0.94732,0.96027,0.57603,0.39822,0.47009,0.3118,0.8091,0.00055811,0.00055811,0.00055811
52,162.813,0.40907,0.45143,0.31766,0.88982,0.97633,0.97063,0.98449,0.85835,0.97071,0.96527,0.97763,0.58343,0.38911,0.46434,0.31171,0.80281,0.000552612,0.000552612,0.000552612
53,165.877,0.40336,0.46163,0.31417,0.88297,0.96998,0.96976,0.98329,0.84251,0.96695,0.96642,0.97809,0.60909,0.39378,0.47336,0.31948,0.80388,0.000547114,0.000547114,0.000547114
54,168.952,0.408,0.46899,0.32061,0.88281,0.97661,0.97007,0.98372,0.84001,0.96185,0.95481,0.96313,0.59477,0.37873,0.4735,0.31388,0.79733,0.000541617,0.000541617,0.000541617
55,172.018,0.39067,0.46844,0.30621,0.8777,0.9796,0.97426,0.98455,0.83581,0.97306,0.9679,0.97765,0.60476,0.39518,0.45118,0.31542,0.8013,0.000536119,0.000536119,0.000536119
56,175.094,0.39339,0.44669,0.30589,0.86999,0.97674,0.97098,0.98435,0.84728,0.9721,0.96608,0.97878,0.57442,0.37478,0.45633,0.29739,0.80001,0.000530621,0.000530621,0.000530621
57,178.195,0.39791,0.4539,0.30778,0.87604,0.98259,0.97,0.98293,0.86152,0.96822,0.95578,0.96374,0.57384,0.37969,0.43549,0.30109,0.79841,0.000525123,0.000525123,0.000525123
58,181.285,0.39916,0.4613,0.30908,0.8811,0.98278,0.96417,0.98308,0.84805,0.94792,0.92675,0.93682,0.56374,0.38124,0.44301,0.30798,0.79863,0.000519625,0.000519625,0.000519625
59,184.364,0.39274,0.47743,0.30669,0.87545,0.97625,0.96673,0.98245,0.84953,0.97065,0.96068,0.9759,0.57768,0.36426,0.4584,0.29628,0.79199,0.000514128,0.000514128,0.000514128
60,187.495,0.3833,0.44119,0.30072,0.87228,0.96817,0.97582,0.98344,0.84321,0.9639,0.97053,0.97652,0.56931,0.3615,0.44693,0.29167,0.78627,0.00050863,0.00050863,0.00050863
