epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,1137.63,0.55183,0.83302,0.40502,0.93825,0.96236,0.92666,0.96098,0.83689,0.95026,0.91419,0.94331,0.68546,0.53697,0.61817,0.33816,0.93387,0.000314418,0.000314418,0.000314418
30,1176.63,0.54584,0.80987,0.39767,0.93325,0.93424,0.91397,0.95091,0.82457,0.95196,0.88181,0.93689,0.66265,0.54275,0.6409,0.33868,0.9338,0.000310111,0.000310111,0.000310111
31,1215.42,0.5346,0.788,0.38272,0.92842,0.96437,0.93151,0.95886,0.83797,0.95647,0.92269,0.94752,0.67756,0.53639,0.64079,0.33349,0.92664,0.000305805,0.000305805,0.000305805
32,1254.25,0.53197,0.76502,0.38518,0.92406,0.95687,0.92152,0.96216,0.84765,0.95162,0.91376,0.94671,0.68514,0.52447,0.61698,0.32993,0.92301,0.000301498,0.000301498,0.000301498
33,1293.32,0.52319,0.76526,0.37276,0.92228,0.96091,0.93488,0.96439,0.83695,0.95114,0.92837,0.95203,0.66763,0.52061,0.62029,0.3253,0.92112,0.000297192,0.000297192,0.000297192
34,1332.11,0.52884,0.76456,0.37103,0.92675,0.96097,0.91503,0.95161,0.83167,0.95741,0.90922,0.93649,0.66824,0.52018,0.60716,0.32405,0.92773,0.000292885,0.000292885,0.000292885
35,1370.93,0.51147,0.76735,0.37144,0.91408,0.95567,0.89795,0.95144,0.8394,0.95713,0.88846,0.94088,0.68516,0.51656,0.59313,0.32303,0.92457,0.000288579,0.000288579,0.000288579
36,1409.8,0.51579,0.73405,0.36529,0.92345,0.96902,0.9104,0.95082,0.84627,0.95931,0.90285,0.93791,0.67489,0.51573,0.62238,0.32419,0.92725,0.000284272,0.000284272,0.000284272
37,1448.68,0.51843,0.76443,0.37098,0.92066,0.95241,0.93728,0.95664,0.84168,0.95419,0.9258,0.94095,0.67239,0.5151,0.60135,0.32028,0.92053,0.000279966,0.000279966,0.000279966
38,1487.53,0.51467,0.72956,0.3662,0.91577,0.9319,0.92843,0.95637,0.84802,0.95321,0.88128,0.93903,0.68978,0.51279,0.57545,0.3242,0.92363,0.00027566,0.00027566,0.00027566
39,1526.5,0.50784,0.74324,0.35492,0.91743,0.95499,0.93486,0.9603,0.85282,0.94881,0.92528,0.94964,0.70937,0.50613,0.58971,0.31027,0.92232,0.000271353,0.000271353,0.000271353
40,1565.52,0.50295,0.72064,0.35996,0.91932,0.93554,0.92242,0.94801,0.84036,0.96103,0.88235,0.93684,0.68557,0.51003,0.61282,0.31349,0.91446,0.000267047,0.000267047,0.000267047
41,1604.35,0.50277,0.74087,0.35657,0.91438,0.9593,0.89338,0.94969,0.8378,0.95261,0.88552,0.93826,0.68902,0.51524,0.58942,0.31051,0.91742,0.00026274,0.00026274,0.00026274
42,1643.16,0.49107,0.71941,0.34522,0.90537,0.95031,0.92347,0.95095,0.84308,0.94252,0.90924,0.93252,0.69632,0.50433,0.56622,0.31281,0.9129,0.000258434,0.000258434,0.000258434
43,1682,0.49893,0.71863,0.35666,0.9151,0.93134,0.94207,0.95935,0.85475,0.95594,0.9079,0.9504,0.70242,0.51214,0.57583,0.3102,0.9105,0.000254127,0.000254127,0.000254127
44,1720.84,0.48991,0.72145,0.34379,0.9073,0.93165,0.94353,0.94938,0.84277,0.95579,0.89026,0.93059,0.6915,0.49641,0.56278,0.30468,0.90487,0.00024982,0.00024982,0.00024982
45,1759.7,0.4885,0.71937,0.34689,0.90999,0.96496,0.93033,0.95344,0.85605,0.95267,0.91054,0.93373,0.68268,0.50919,0.58116,0.30993,0.92142,0.000245514,0.000245514,0.000245514
46,1798.58,0.48731,0.69704,0.34297,0.90973,0.97222,0.9212,0.95672,0.8504,0.96493,0.91371,0.94499,0.69646,0.50278,0.56671,0.30633,0.91642,0.000241207,0.000241207,0.000241207
47,1837.38,0.48601,0.73154,0.34475,0.90933,0.95916,0.9226,0.95304,0.84207,0.95376,0.91305,0.94448,0.68456,0.49476,0.58182,0.30958,0.90525,0.000236901,0.000236901,0.000236901
48,1876.19,0.48516,0.67786,0.33847,0.90752,0.96718,0.9416,0.95288,0.84761,0.95013,0.92685,0.93526,0.67897,0.49476,0.57636,0.30438,0.91125,0.000232595,0.000232595,0.000232595
49,1915,0.4781,0.68356,0.33139,0.89741,0.9595,0.92779,0.95775,0.84724,0.94905,0.91617,0.94403,0.70299,0.49722,0.55292,0.30698,0.90392,0.000228288,0.000228288,0.000228288
