epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,27595.1,0.85595,1.16004,0.50192,0.93558,0.6316,0.35884,0.37812,0.2334,0.4785,0.25808,0.25183,0.12404,1.09023,2.06281,0.63205,1.06306,0.007228,0.007228,0.007228
30,28518.8,0.85213,1.14119,0.49855,0.93358,0.63255,0.35844,0.37751,0.23319,0.47004,0.25856,0.25049,0.12382,1.09264,2.08014,0.63225,1.06516,0.007129,0.007129,0.007129
31,29442.2,0.84762,1.12474,0.49475,0.93139,0.63233,0.3587,0.37754,0.23277,0.47495,0.25755,0.25037,0.12359,1.09509,2.09827,0.63273,1.06713,0.00703,0.00703,0.00703
32,30365.3,0.84335,1.10378,0.49103,0.92947,0.63597,0.35792,0.37741,0.23266,0.47504,0.2574,0.25059,0.12359,1.09723,2.11605,0.63271,1.06896,0.006931,0.006931,0.006931
33,31288.4,0.83897,1.08818,0.48771,0.92759,0.63013,0.35844,0.37736,0.23262,0.47563,0.25639,0.24989,0.12328,1.09953,2.13474,0.63293,1.07076,0.006832,0.006832,0.006832
34,32211.3,0.83535,1.07549,0.4845,0.92618,0.62992,0.35898,0.37675,0.23212,0.46673,0.2598,0.25013,0.12312,1.10124,2.15432,0.63319,1.07228,0.006733,0.006733,0.006733
35,33134.4,0.83108,1.05782,0.481,0.92426,0.63246,0.35844,0.3769,0.23171,0.47012,0.25794,0.24952,0.12275,1.10286,2.17445,0.63318,1.07357,0.006634,0.006634,0.006634
36,34057.5,0.82662,1.04181,0.47808,0.92244,0.63201,0.35762,0.37584,0.23109,0.46547,0.25801,0.2487,0.12218,1.10411,2.19513,0.63349,1.07476,0.006535,0.006535,0.006535
37,34981.2,0.82169,1.02579,0.47364,0.92006,0.63394,0.35711,0.37559,0.23083,0.46623,0.2582,0.24861,0.12204,1.10588,2.21534,0.63397,1.07618,0.006436,0.006436,0.006436
38,35904.8,0.81865,1.01208,0.47149,0.91853,0.63518,0.35672,0.37539,0.23045,0.46615,0.25745,0.24738,0.12161,1.10783,2.2366,0.63448,1.07762,0.006337,0.006337,0.006337
39,36827.9,0.81369,0.99465,0.46794,0.91663,0.6371,0.35565,0.37458,0.23,0.46581,0.25762,0.24756,0.12159,1.11035,2.25843,0.63523,1.07965,0.006238,0.006238,0.006238
40,37750.7,0.80918,0.98119,0.46436,0.91489,0.63967,0.35472,0.37414,0.2294,0.46808,0.25726,0.24781,0.12134,1.11264,2.28026,0.63612,1.08181,0.006139,0.006139,0.006139
41,38674.1,0.80521,0.96916,0.46124,0.91374,0.63661,0.35642,0.37351,0.22873,0.46579,0.25951,0.24778,0.12107,1.11363,2.30197,0.63653,1.08274,0.00604,0.00604,0.00604
42,39596.8,0.80123,0.95612,0.4582,0.91164,0.63372,0.3561,0.37269,0.22827,0.46151,0.25979,0.24693,0.12059,1.11592,2.3231,0.63736,1.08495,0.005941,0.005941,0.005941
43,40518.9,0.79667,0.93904,0.4547,0.90921,0.63225,0.35606,0.3718,0.22794,0.46307,0.26045,0.24682,0.12034,1.1176,2.34584,0.63812,1.08656,0.005842,0.005842,0.005842
44,41441.3,0.79264,0.92657,0.45205,0.90762,0.62824,0.35669,0.37129,0.22752,0.46243,0.25859,0.24526,0.11952,1.11958,2.36753,0.6391,1.08851,0.005743,0.005743,0.005743
45,42362.8,0.78787,0.91379,0.44822,0.90599,0.63124,0.35362,0.37053,0.22651,0.4616,0.25663,0.24391,0.11914,1.122,2.38983,0.64036,1.09076,0.005644,0.005644,0.005644
46,43284,0.78345,0.89709,0.4446,0.90387,0.62436,0.35437,0.36986,0.22585,0.45985,0.25628,0.24323,0.11885,1.12256,2.41231,0.6408,1.0914,0.005545,0.005545,0.005545
