epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,1180.47,0.54095,0.80784,0.38146,0.93353,0.94338,0.91999,0.94207,0.82322,0.93349,0.91019,0.92565,0.6687,0.53189,0.6146,0.33574,0.92475,0.000310111,0.000310111,0.000310111
31,1219.76,0.52875,0.75602,0.3751,0.92843,0.94438,0.93184,0.95283,0.83138,0.93699,0.92071,0.94005,0.6755,0.53373,0.61913,0.33223,0.93108,0.000305805,0.000305805,0.000305805
32,1258.72,0.51488,0.74813,0.36969,0.92214,0.97192,0.91778,0.95642,0.82848,0.96329,0.90194,0.93835,0.68019,0.52833,0.63085,0.32899,0.92513,0.000301498,0.000301498,0.000301498
33,1298.04,0.51356,0.75214,0.36281,0.92216,0.94637,0.92888,0.95302,0.84181,0.93774,0.91905,0.93767,0.68181,0.52085,0.61334,0.31948,0.91872,0.000297192,0.000297192,0.000297192
34,1337.47,0.52032,0.7497,0.36071,0.92493,0.96308,0.93267,0.95404,0.84166,0.94988,0.91498,0.93342,0.67545,0.512,0.59845,0.32274,0.91704,0.000292885,0.000292885,0.000292885
35,1376.59,0.51067,0.74953,0.36498,0.91885,0.95154,0.9363,0.95291,0.84326,0.95126,0.92444,0.94554,0.69751,0.51907,0.59474,0.31891,0.92182,0.000288579,0.000288579,0.000288579
36,1416.01,0.50373,0.71069,0.35221,0.92071,0.9627,0.92943,0.95768,0.85098,0.95701,0.90867,0.93654,0.68724,0.5218,0.62146,0.31174,0.92692,0.000284272,0.000284272,0.000284272
37,1455.23,0.51613,0.7732,0.37197,0.92205,0.95386,0.93427,0.95548,0.84655,0.96203,0.91751,0.94839,0.68226,0.51216,0.61286,0.31729,0.92307,0.000279966,0.000279966,0.000279966
38,1507.2,0.50707,0.71358,0.35695,0.916,0.96497,0.9266,0.95151,0.84917,0.95437,0.91258,0.93249,0.68462,0.51461,0.58673,0.32252,0.91749,0.00027566,0.00027566,0.00027566
39,1577.3,0.50042,0.72617,0.34876,0.91415,0.95763,0.93411,0.95423,0.84593,0.94492,0.91353,0.93646,0.69702,0.51633,0.58183,0.31134,0.92555,0.000271353,0.000271353,0.000271353
40,1616.13,0.50172,0.71759,0.35519,0.92119,0.96952,0.92556,0.95102,0.84582,0.96034,0.91258,0.93789,0.69767,0.51787,0.59997,0.3143,0.91662,0.000267047,0.000267047,0.000267047
41,1654.72,0.49613,0.71437,0.34816,0.91177,0.97236,0.92744,0.95583,0.85289,0.95141,0.91017,0.93763,0.7028,0.50561,0.57683,0.30495,0.91232,0.00026274,0.00026274,0.00026274
