epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,419.585,0.57039,0.80812,0.46433,0.9231,0.69609,0.58368,0.63018,0.49142,0.70682,0.59293,0.63884,0.41184,1.39993,5.62697,1.22593,2.06035,0.000473926,0.000473926,0.000473926
12,457.352,0.53966,0.76746,0.43928,0.91114,0.44666,0.62992,0.63437,0.47927,0.45516,0.63889,0.62625,0.41963,1.44899,5.82412,1.1393,2.2111,0.000468719,0.000468719,0.000468719
13,495.277,0.5162,0.72461,0.4187,0.90099,0.61622,0.66371,0.67889,0.4962,0.79633,0.58649,0.66104,0.40319,1.40339,5.87841,1.05553,2.12043,0.000463511,0.000463511,0.000463511
14,533.059,0.49195,0.67383,0.39607,0.89034,0.60728,0.61698,0.67696,0.48762,0.63735,0.56411,0.67432,0.42595,1.48178,6.12013,1.03981,2.11804,0.000458304,0.000458304,0.000458304
15,570.8,0.46799,0.63805,0.3727,0.88266,0.70691,0.61532,0.74747,0.50564,0.78949,0.55427,0.71942,0.43497,1.44948,7.58136,1.15988,2.1765,0.000453096,0.000453096,0.000453096
16,608.704,0.44852,0.58663,0.35523,0.87387,0.73568,0.57756,0.7059,0.49867,0.7502,0.59526,0.73036,0.46863,1.47906,5.63688,1.11738,2.28568,0.000447889,0.000447889,0.000447889
17,646.612,0.42694,0.55941,0.33786,0.8672,0.74864,0.57378,0.61144,0.45811,0.68794,0.54102,0.58863,0.40163,1.49521,6.86084,0.99718,2.27707,0.000442682,0.000442682,0.000442682
18,684.352,0.41357,0.53535,0.32857,0.86287,0.67769,0.66831,0.68202,0.5116,0.75869,0.61009,0.67036,0.44658,1.43424,11.302,1.22697,2.25142,0.000437474,0.000437474,0.000437474
19,722.18,0.3952,0.5015,0.31398,0.85514,0.64106,0.6178,0.65192,0.51384,0.68792,0.5819,0.73307,0.4589,1.34699,8.58613,0.95204,2.15413,0.000432267,0.000432267,0.000432267
20,760.136,0.39154,0.48746,0.31223,0.8538,0.71439,0.57017,0.63397,0.49082,0.68857,0.54239,0.72577,0.45833,1.42673,9.45639,0.98132,2.13124,0.000427059,0.000427059,0.000427059
21,797.969,0.37097,0.4519,0.29514,0.84804,0.61133,0.62456,0.68215,0.49601,0.63769,0.5795,0.6721,0.46355,1.4776,7.98674,0.9428,2.40615,0.000421852,0.000421852,0.000421852
22,835.776,0.36063,0.42922,0.28625,0.84487,0.71752,0.6413,0.67551,0.51547,0.73748,0.65201,0.76585,0.4476,1.43051,7.29875,0.91703,2.34948,0.000416645,0.000416645,0.000416645
23,873.643,0.34556,0.40116,0.27388,0.84044,0.81531,0.51699,0.69438,0.48407,0.82613,0.52625,0.68664,0.44221,1.44572,8.09828,1.18065,2.38134,0.000411437,0.000411437,0.000411437
24,911.632,0.33756,0.37984,0.26771,0.83781,0.67825,0.6412,0.66134,0.50281,0.73118,0.60417,0.6168,0.41819,1.451,9.86253,0.99777,2.46571,0.00040623,0.00040623,0.00040623
25,949.48,0.32538,0.36132,0.259,0.83361,0.50124,0.72273,0.68643,0.48735,0.49071,0.70602,0.68289,0.45581,1.42124,10.6621,1.25806,2.37424,0.000401022,0.000401022,0.000401022
26,987.328,0.31828,0.34427,0.25548,0.83227,0.54529,0.71065,0.70467,0.50041,0.50608,0.67361,0.6969,0.44012,1.36634,9.18346,1.11912,2.26589,0.000395815,0.000395815,0.000395815
27,1025.18,0.3166,0.33641,0.25494,0.83207,0.55141,0.57541,0.66099,0.49692,0.6059,0.54861,0.6308,0.45045,1.39935,9.16559,1.13072,2.41015,0.000390608,0.000390608,0.000390608
28,1063.21,0.29944,0.3109,0.24365,0.82787,0.65094,0.63124,0.64732,0.48886,0.66035,0.6405,0.64134,0.4226,1.40527,8.83278,1.00285,2.34552,0.0003854,0.0003854,0.0003854
29,1101.07,0.29445,0.3035,0.24068,0.8271,0.4989,0.58565,0.62607,0.5048,0.50843,0.59491,0.64449,0.45085,1.43036,9.54863,1.19589,2.38662,0.000380193,0.000380193,0.000380193
30,1138.95,0.28656,0.28843,0.23349,0.8252,0.58928,0.61248,0.64024,0.49926,0.59074,0.58526,0.61939,0.43983,1.42879,9.95947,1.00937,2.36822,0.000374985,0.000374985,0.000374985
31,1176.82,0.27759,0.26356,0.22676,0.82281,0.76952,0.5997,0.63057,0.4812,0.74867,0.60234,0.70447,0.4413,1.4219,7.1488,1.00089,2.32943,0.000369778,0.000369778,0.000369778
32,1214.73,0.27635,0.26529,0.22606,0.82294,0.73316,0.56939,0.63371,0.49983,0.75054,0.58316,0.61868,0.43327,1.42527,8.36395,1.0113,2.42338,0.000364571,0.000364571,0.000364571
33,1252.63,0.26898,0.24441,0.2217,0.82135,0.5193,0.72553,0.70549,0.51766,0.50415,0.71627,0.70542,0.46818,1.43335,8.66357,1.0108,2.46534,0.000359363,0.000359363,0.000359363
34,1290.57,0.26226,0.23022,0.21709,0.81912,0.58967,0.61551,0.65158,0.50597,0.60291,0.60415,0.69807,0.43712,1.40421,11.1399,1.07978,2.47437,0.000354156,0.000354156,0.000354156
35,1328.42,0.25676,0.22216,0.21251,0.81786,0.64959,0.63801,0.64043,0.5052,0.63792,0.62818,0.61147,0.43364,1.43653,12.1176,1.00071,2.51522,0.000348948,0.000348948,0.000348948
36,1366.41,0.25164,0.21744,0.20961,0.8172,0.56473,0.61776,0.64154,0.49648,0.52286,0.56725,0.59371,0.43243,1.44263,8.0243,1.07527,2.42692,0.000343741,0.000343741,0.000343741
37,1404.36,0.24386,0.19874,0.20422,0.81515,0.65552,0.6338,0.7409,0.52677,0.63091,0.61996,0.72666,0.46446,1.41698,9.20634,0.94286,2.42546,0.000338534,0.000338534,0.000338534
38,1442.37,0.2395,0.19604,0.20134,0.81444,0.68822,0.60914,0.64425,0.49302,0.65981,0.63115,0.71952,0.44669,1.37364,10.2252,0.93211,2.34083,0.000333326,0.000333326,0.000333326
39,1480.27,0.23693,0.18271,0.19944,0.81299,0.74605,0.599,0.66814,0.50518,0.73278,0.58691,0.68897,0.4421,1.37958,9.56191,0.98842,2.42381,0.000328119,0.000328119,0.000328119
40,1518.3,0.22632,0.16152,0.19209,0.81057,0.67063,0.63682,0.69159,0.524,0.74244,0.58713,0.63376,0.44241,1.37851,10.9183,1.03887,2.28284,0.000322911,0.000322911,0.000322911
41,1556.03,0.22732,0.16983,0.19269,0.81175,0.71388,0.62458,0.73891,0.5165,0.6317,0.62623,0.70343,0.44869,1.39025,10.4511,0.98075,2.38534,0.000317704,0.000317704,0.000317704
42,1593.8,0.22258,0.16524,0.191,0.81063,0.78821,0.56967,0.608,0.49592,0.79342,0.5743,0.70399,0.45124,1.41312,10.8925,1.00526,2.45776,0.000312497,0.000312497,0.000312497
43,1631.6,0.2143,0.14439,0.18508,0.80929,0.64217,0.61251,0.66992,0.5214,0.6996,0.56762,0.63941,0.45522,1.41003,11.9792,1.04316,2.50919,0.000307289,0.000307289,0.000307289
44,1669.59,0.2146,0.14755,0.18651,0.80996,0.81997,0.58614,0.70618,0.50035,0.82755,0.58955,0.61444,0.42697,1.39976,10.4992,1.03688,2.42091,0.000302082,0.000302082,0.000302082
45,1707.43,0.21255,0.14492,0.18347,0.80869,0.59843,0.63152,0.63494,0.48851,0.63817,0.59761,0.62906,0.42712,1.40639,11.0021,0.99967,2.47163,0.000296874,0.000296874,0.000296874
46,1745.31,0.20965,0.14047,0.17987,0.80856,0.74547,0.6151,0.64477,0.51309,0.71266,0.594,0.63493,0.42902,1.33009,10.4856,0.94471,2.21109,0.000291667,0.000291667,0.000291667
47,1783.27,0.20429,0.13327,0.17825,0.80752,0.78308,0.59835,0.62755,0.50824,0.79399,0.60753,0.71055,0.45693,1.39246,9.56361,1.01811,2.46568,0.00028646,0.00028646,0.00028646
48,1821.34,0.19846,0.12482,0.17463,0.8068,0.69101,0.60565,0.72007,0.5173,0.80116,0.58565,0.70121,0.47828,1.37731,11.3112,1.06266,2.41214,0.000281252,0.000281252,0.000281252
49,1859.31,0.19597,0.11991,0.171,0.80578,0.75193,0.62479,0.65789,0.50976,0.753,0.62034,0.72143,0.45941,1.38733,13.0389,1.0274,2.32673,0.000276045,0.000276045,0.000276045
50,1897.18,0.19559,0.12278,0.17238,0.80648,0.66524,0.60691,0.62573,0.4822,0.59477,0.59298,0.60554,0.41986,1.32379,11.2699,0.97646,2.31762,0.000270837,0.000270837,0.000270837
51,1935.01,0.18878,0.11173,0.16757,0.80474,0.60199,0.63943,0.62873,0.49782,0.56194,0.61111,0.60111,0.43337,1.35435,12.0075,0.94141,2.29654,0.00026563,0.00026563,0.00026563
52,1972.96,0.18698,0.1075,0.16661,0.80437,0.60309,0.63651,0.6239,0.48958,0.5646,0.57846,0.59216,0.41731,1.36113,12.376,0.97743,2.36062,0.000260423,0.000260423,0.000260423
53,2010.73,0.18364,0.10779,0.1631,0.8041,0.60008,0.61938,0.61499,0.48637,0.67603,0.55612,0.57741,0.4249,1.33265,12.8799,0.99797,2.30845,0.000255215,0.000255215,0.000255215
54,2048.46,0.18088,0.0982,0.16129,0.80356,0.73706,0.60623,0.64198,0.50474,0.73065,0.57367,0.6186,0.43558,1.30022,15.071,1.0603,2.2334,0.000250008,0.000250008,0.000250008
55,2086.31,0.17544,0.08605,0.15639,0.80235,0.63507,0.61511,0.63322,0.51298,0.71857,0.5654,0.5928,0.4358,1.30906,13.5369,1.01371,2.28166,0.0002448,0.0002448,0.0002448
56,2124.35,0.17292,0.08467,0.15461,0.80155,0.64997,0.62972,0.64855,0.50317,0.61022,0.58163,0.62054,0.43268,1.33073,10.1306,1.00715,2.34474,0.000239593,0.000239593,0.000239593
57,2162.16,0.16719,0.07537,0.15129,0.80102,0.61441,0.63685,0.66664,0.5203,0.58279,0.64262,0.67292,0.44582,1.30717,12.2479,0.99848,2.26713,0.000234386,0.000234386,0.000234386
